0.204162	0.048625	0.872617	0.651027	1
0.612451	0.844290	0.131548	0.717933	0
0.339016	0.978552	0.258045	0.087709	0
0.607021	0.847620	0.145282	0.728397	0
0.353994	0.574061	0.224087	0.618575	1
0.569999	0.616261	0.412557	0.827045	0
0.766451	0.399533	0.348737	0.799532	0
0.406911	0.443668	0.336076	0.831748	1
0.387570	0.247696	0.567730	0.865258	1
0.281231	0.027563	0.903069	0.717109	1
0.757653	0.915292	0.080944	0.403648	0
0.711637	0.867130	0.085412	0.681715	0
0.129914	0.763298	0.219141	0.153441	1
0.887300	0.664423	0.160635	0.869136	0
0.516301	0.750212	0.160967	0.552261	0
0.698671	0.335192	0.501475	0.777545	0
0.299937	0.661167	0.219583	0.671140	1
0.487141	0.634301	0.073638	0.487247	1
0.539126	0.722650	0.315295	0.740508	0
0.590262	0.546573	0.462718	0.725457	0
0.387859	0.638406	0.129924	0.575193	1
0.830056	0.601084	0.268971	0.852795	0
0.265871	0.528687	0.341758	0.742859	1
0.792398	0.771739	0.161191	0.726516	0
0.808811	0.640108	0.166356	0.832219	0
0.797842	0.433371	0.333896	0.881011	0
0.799508	0.933488	0.039972	0.346263	0
0.369982	0.284860	0.469214	0.821402	1
0.692700	0.768952	0.201017	0.812348	0
0.339369	0.962911	0.360549	0.282304	0
0.808299	0.498722	0.237818	0.802589	0
0.578721	0.643438	0.056730	0.621639	1
0.790970	0.741000	0.140888	0.771313	0
0.574880	0.373288	0.427725	0.750384	0
0.616562	0.588695	0.095966	0.766139	1
0.784876	0.890360	0.043776	0.330278	0
0.373818	0.810453	0.156021	0.610109	0
0.704079	0.779171	0.202383	0.815288	0
0.299014	0.065580	0.740991	0.526747	1
0.519632	0.389703	0.286945	0.900652	1
0.545604	0.651723	0.052189	0.596243	1
0.535224	0.541929	0.260336	0.736863	0
0.527545	0.697871	0.015797	0.248088	1
0.444851	0.577234	0.133099	0.706292	1
0.644802	0.802089	0.234348	0.494412	0
0.263635	0.029344	0.790083	0.529929	1
0.155478	0.779328	0.220285	0.144503	1
0.489991	0.587842	0.121326	0.704058	1
0.808220	0.386294	0.384651	0.876192	0
0.369542	0.952770	0.337368	0.479364	0
0.477803	0.527526	0.213235	0.744505	1
0.567901	0.797521	0.255720	0.693123	0
0.360427	0.561286	0.235714	0.678069	1
0.625735	0.638327	0.351580	0.785187	0
0.790278	0.898876	0.051414	0.371196	0
0.365121	0.636235	0.169238	0.542504	1
0.584543	0.653657	0.048536	0.601062	1
0.571009	0.770344	0.263988	0.761672	0
0.451696	0.642664	0.077550	0.453849	1
0.460234	0.394657	0.391664	0.884894	1
0.680967	0.865581	0.083124	0.472426	0
0.451089	0.873327	0.064592	0.095002	0
0.783311	0.924276	0.054921	0.320049	0
0.867339	0.827875	0.118190	0.660675	0
0.777831	0.545102	0.269008	0.868900	0
0.138495	0.316610	0.675068	0.680779	1
0.498732	0.901589	0.067805	0.220928	0
0.806020	0.744330	0.123062	0.759438	0
0.555694	0.513666	0.219620	0.798592	1
0.487632	0.630353	0.081866	0.512171	1
0.190771	0.700970	0.199762	0.279722	1
0.205259	0.209215	0.750219	0.631632	1
0.877795	0.839800	0.103164	0.640097	0
0.512604	0.608594	0.101062	0.720754	1
0.418486	0.270615	0.435143	0.774252	1
0.411101	0.437629	0.348737	0.832454	1
0.217835	0.036390	0.900597	0.690302	1
0.648285	0.336741	0.595046	0.607527	0
0.947148	0.626402	0.170565	0.909581	0
0.807866	0.935191	0.072049	0.406112	0
0.737851	0.730624	0.219731	0.749914	0
0.573031	0.641500	0.033920	0.441156	1
0.462188	0.323498	0.424257	0.911818	1
0.729024	0.350290	0.392440	0.703000	0
0.912280	0.900815	0.020927	0.381425	0
0.707296	0.540147	0.406466	0.751443	0
0.758937	0.359581	0.378525	0.770137	0
0.198235	0.640419	0.260998	0.686539	1
0.468167	0.622608	0.156689	0.556144	1
0.383229	0.259389	0.613242	0.839155	1
0.351535	0.520015	0.182635	0.698884	1
0.531078	0.481765	0.576148	0.840214	0
0.373818	0.810453	0.156021	0.610109	0
0.881214	0.823384	0.087665	0.634569	0
0.536363	0.773056	0.273328	0.715816	0
0.743778	0.582113	0.318875	0.833041	0
0.342066	0.319783	0.470248	0.860673	1
0.488614	0.491212	0.209618	0.858321	1
0.561027	0.696943	0.021001	0.262082	1
0.794640	0.932635	0.058539	0.382244	0
0.843159	0.801008	0.144028	0.743212	0
0.387679	0.504142	0.289052	0.779544	1
0.334884	0.987068	0.354643	0.250907	0
0.777196	0.874255	0.059573	0.472781	0
0.340451	0.633837	0.184630	0.530393	1
0.471055	0.506542	0.228590	0.846681	1
0.328740	0.236624	0.524802	0.718638	1
0.801448	0.801240	0.138010	0.670904	0
0.734108	0.361594	0.424589	0.867257	0
0.785446	0.881843	0.048907	0.371896	0
0.807412	0.787612	0.121029	0.667258	0
0.680563	0.871157	0.090801	0.503705	0
0.219854	0.733643	0.251290	0.328278	1
0.714601	0.889585	0.089655	0.494531	0
0.480277	0.829345	0.320869	0.437155	0
0.710361	0.938368	0.083861	0.375424	0
0.338872	1.000000	0.371103	0.236922	0
0.574880	0.373288	0.427725	0.750384	0
0.340949	0.593342	0.207550	0.624812	1
0.877154	0.835542	0.081608	0.636569	0
0.812373	0.557724	0.258820	0.864670	0
0.761151	0.624157	0.273289	0.814347	0
0.611521	0.540379	0.140410	0.870664	1
0.614607	0.801161	0.107631	0.683243	0
0.595800	0.593881	0.090064	0.788950	1
0.638463	0.800001	0.185552	0.552970	0
0.214482	0.608748	0.261995	0.676896	1
0.315658	0.035926	0.773472	0.603763	1
0.769444	0.552148	0.257381	0.834923	0
0.358169	0.563142	0.200058	0.662320	1
0.379609	0.547348	0.534878	0.779779	0
0.525745	0.801393	0.270300	0.697827	0
0.778768	0.312426	0.392513	0.663375	0
0.518957	0.519783	0.155246	0.831396	1
0.683729	0.756409	0.192934	0.714405	0
0.272080	0.038635	0.897900	0.764376	1
0.492051	0.432907	0.223607	0.828574	1
0.620860	0.812002	0.225268	0.580012	0
0.766812	0.628108	0.259116	0.828574	0
0.628980	0.672782	0.032149	0.559672	1
0.780412	0.391481	0.341836	0.783306	0
0.198559	0.221136	0.737709	0.604708	1
0.322754	0.257840	0.552597	0.841625	1
0.365590	0.623229	0.128266	0.561554	1
0.603271	0.638716	0.237892	0.766375	0
0.230318	0.036236	0.903289	0.660793	1
0.284382	0.123964	0.614203	0.564254	1
0.499184	0.772589	0.267347	0.716404	0
0.451089	0.873327	0.064592	0.095002	0
0.084309	0.858693	0.215892	0.227866	1
0.562452	0.628725	0.353350	0.771078	0
0.403659	0.595588	0.207366	0.625631	1
0.221556	0.653115	0.201866	0.412350	1
0.738831	0.730856	0.195259	0.721577	0
0.407373	0.573982	0.552450	0.848562	0
0.184324	0.018118	0.973347	0.484538	1
0.768751	0.375222	0.349512	0.712524	0
0.598814	0.681145	0.170272	0.617993	0
0.229821	0.647154	0.211168	0.426216	1
0.486554	0.853967	0.205004	0.588241	0
0.856637	0.890049	0.041450	0.383771	0
0.343386	0.503910	0.285213	0.902416	1
0.364465	0.552768	0.215413	0.713582	1
0.327889	0.932482	0.311086	0.462315	0
0.225350	0.615098	0.261699	0.706175	1
0.375462	0.262562	0.445629	0.727221	1
0.378203	0.262098	0.515278	0.859027	1
0.481673	0.825551	0.144950	0.474190	0
0.814941	0.938057	0.051341	0.382125	0
0.894266	0.655903	0.152997	0.875374	0
0.531575	0.348662	0.424662	0.687362	0
0.321204	0.660007	0.213346	0.660911	1
0.234306	0.039798	0.778935	0.520400	1
0.803013	0.717924	0.149232	0.798709	0
0.635823	0.486566	0.468327	0.895833	0
0.417491	0.897174	0.321571	0.267729	0
0.209218	0.644909	0.207108	0.423752	1
0.688762	0.771350	0.226449	0.818109	0
0.647434	0.820907	0.226708	0.571901	0
0.762312	0.542160	0.311750	0.953445	0
0.816167	0.416106	0.319797	0.863141	0
0.822541	0.399226	0.330058	0.848679	0
0.837000	0.379634	0.351283	0.802471	0
0.705176	0.327061	0.514653	0.724634	0
0.527044	0.542780	0.198470	0.780484	1
0.282313	0.249245	0.718366	0.769667	1
0.512344	0.625010	0.074931	0.534157	1
0.563944	0.763919	0.178500	0.681133	0
0.326944	0.506852	0.291817	0.887013	1
0.173673	0.038249	0.947841	0.484774	1
0.492965	0.860395	0.068137	0.158024	0
0.381044	0.617885	0.118629	0.574138	1
0.310105	0.942084	0.337110	0.269956	0
0.389669	0.641036	0.153182	0.453149	1
0.233419	0.606196	0.257049	0.678424	1
0.082116	0.761131	0.256864	0.169899	1
0.666075	0.685635	0.013359	0.529456	1
0.451975	0.445143	0.331204	0.880193	1
0.659700	0.799923	0.207145	0.609409	0
0.642429	0.806348	0.217443	0.507815	0
0.680686	0.524196	0.436548	0.907935	0
0.837332	0.348662	0.364572	0.777662	0
0.781400	0.814168	0.117966	0.607054	0
0.732968	0.397988	0.310681	0.743212	0
0.483512	0.491057	0.557951	0.843036	0
0.749973	0.354238	0.487225	0.793888	0
0.415197	0.637785	0.151593	0.480773	1
0.750067	0.882154	0.063118	0.439628	0
0.415630	0.425240	0.424736	0.820578	1
0.464384	0.579868	0.135094	0.707232	1
0.258284	0.616029	0.234680	0.684307	1
0.437024	0.619977	0.174554	0.634805	1
0.498684	0.472320	0.186733	0.829867	1
0.241294	0.003562	0.985013	0.539213	1
0.544055	0.539837	0.176914	0.813641	1
0.361552	0.659311	0.200390	0.670431	1
0.803229	0.896631	0.058320	0.396947	0
0.301452	0.684475	0.202678	0.389654	1
0.787970	0.401857	0.336851	0.795652	0
0.855988	0.805730	0.122213	0.666194	0
0.398020	0.272939	0.475710	0.856675	1
0.359056	0.458692	0.280229	0.817756	1
0.357138	0.920482	0.329395	0.466316	0
0.198761	0.834303	0.362948	0.693946	0
0.581262	0.856215	0.200980	0.621521	0
0.333932	0.173517	0.630258	0.717933	1
0.330716	0.344868	0.505719	0.772136	1
0.340379	0.166239	0.625459	0.704646	1
0.772256	0.676344	0.251807	0.807997	0
0.242332	0.636003	0.197843	0.468080	1
0.344302	0.638716	0.130519	0.553207	1
0.500156	0.486643	0.561897	0.835628	0
0.871500	0.495548	0.249445	0.877838	0
0.378852	0.277814	0.469619	0.815992	1
0.492215	0.815949	0.308911	0.423989	0
0.921792	0.498799	0.244093	0.902416	0
0.366008	0.957103	0.210282	0.061495	0
0.183350	0.643670	0.251955	0.671140	1
0.761360	0.896631	0.043518	0.324632	0
0.448663	0.539759	0.206665	0.729338	1
0.682979	0.866434	0.087811	0.645035	0
0.219198	0.010298	0.989222	0.475372	1
0.888281	0.520557	0.232945	0.881248	0
0.854539	0.598914	0.216372	0.918519	0
0.757689	0.368794	0.398936	0.810114	0
0.604605	0.349901	0.576221	0.619520	0
0.472325	0.548819	0.157572	0.725575	1
0.456730	0.307315	0.402111	0.859380	1
0.347302	0.984591	0.354531	0.456677	0
0.667373	0.296864	0.562380	0.699708	0
0.391284	0.545644	0.579357	0.832571	0
0.798426	0.615487	0.262474	0.842448	0
0.704678	0.622765	0.249740	0.823636	0
0.682539	0.344172	0.483904	0.796828	0
0.655100	0.561903	0.409382	0.859497	0
0.456951	0.841813	0.323415	0.359321	0
0.591401	0.849633	0.138083	0.674777	0
0.774232	0.367634	0.411338	0.882539	0
0.653253	0.505923	0.450462	0.875138	0
0.601937	0.509562	0.507343	0.708761	0
0.848827	0.594192	0.215523	0.919347	0
1.000000	0.710646	0.118190	0.826927	0
0.762045	0.542315	0.300640	0.835864	0
0.561239	0.529074	0.322455	0.821284	0
0.338237	0.334417	0.514097	0.771783	1
0.451811	0.520248	0.226375	0.745093	1
0.358855	0.554704	0.207772	0.677487	1
0.330723	0.506233	0.288203	0.735569	1
0.037398	0.874640	0.216778	0.144030	1
0.495805	0.736042	0.249186	0.713582	0
0.780124	0.783971	0.162259	0.813759	0
0.686895	0.762912	0.193561	0.694652	0
0.769206	0.570034	0.285877	0.952617	0
0.862990	0.541153	0.261035	0.887249	0
0.780650	0.891524	0.060275	0.437510	0
0.595367	0.844601	0.134357	0.709819	0
0.490992	0.636625	0.095600	0.524637	1
0.691654	0.745490	0.177724	0.664784	0
0.210408	0.657220	0.199578	0.397174	1
0.747968	0.549516	0.295806	0.813054	0
0.488315	0.637631	0.074521	0.496413	1
0.630343	0.624235	0.352833	0.787304	0
0.415587	0.595356	0.207218	0.650209	1
0.441982	0.440110	0.219288	0.783306	1
0.787927	0.890592	0.058427	0.406112	0
0.518168	0.474640	0.270963	0.821636	1
0.432829	0.867056	0.264763	0.292297	0
0.776973	0.370036	0.372361	0.776722	0
0.468966	0.322028	0.375902	0.782013	1
0.690486	0.797057	0.209654	0.536512	0
0.710115	0.536972	0.285545	0.887595	0
0.596153	0.843826	0.132363	0.703941	0
0.028204	0.769569	0.257270	0.087246	1
0.184915	0.791174	0.214268	0.161197	1
0.182990	0.297871	0.696698	0.729220	1
0.563453	0.855362	0.174812	0.640916	0
0.593009	0.829113	0.139117	0.695123	0
0.428474	0.244055	0.486786	0.810820	1
0.820558	0.381262	0.386607	0.845388	0
0.583930	0.559737	0.113942	0.787304	1
0.610785	0.829113	0.137274	0.598352	0
0.647167	0.741464	0.238925	0.590596	0
0.575342	0.838715	0.157279	0.658674	0
0.670215	0.322956	0.412592	0.663730	0
0.810909	0.523887	0.269118	0.865728	0
0.577479	0.829424	0.169087	0.643980	0
0.670280	0.888193	0.090947	0.504996	0
0.911026	0.906929	0.038865	0.382835	0
0.758619	0.845065	0.090357	0.693359	0
0.803128	0.404334	0.329765	0.845858	0
0.723745	0.784825	0.175363	0.806469	0
0.429714	0.503677	0.282922	0.814817	1
0.503362	0.747271	0.275060	0.674432	0
0.312528	0.259928	0.552265	0.830926	1
0.708536	0.926211	0.074487	0.376833	0
0.849887	0.594270	0.233610	0.927694	0
0.663068	0.284628	0.575923	0.746033	0
0.444466	0.432596	0.225489	0.786363	1
0.788806	0.336120	0.373985	0.728397	0
0.292106	0.267442	0.600435	0.942743	1
0.492965	0.860395	0.068137	0.158024	0
0.673179	0.853581	0.088069	0.659147	0
0.292336	0.527061	0.247120	0.783541	1
0.350612	0.641811	0.174920	0.535212	1
0.810188	0.393108	0.339027	0.797063	0
0.474193	0.602866	0.099291	0.682425	1
0.665628	0.617732	0.284916	0.760614	0
0.548984	0.514442	0.281224	0.726161	0
0.417144	0.574835	0.529601	0.815875	0
0.401106	0.121562	0.654951	0.731571	1
0.626290	0.628183	0.237560	0.763905	0
0.793862	0.895857	0.050531	0.358493	0
0.732024	0.631824	0.262549	0.816698	0
0.527631	0.860316	0.086148	0.336743	0
0.510756	0.834303	0.290012	0.419870	0
0.485889	0.614634	0.108148	0.717580	1
0.387830	0.464189	0.313744	0.824812	1
0.508349	0.828417	0.249592	0.430335	0
0.604836	0.524196	0.146794	0.897824	1
0.523040	0.868448	0.223644	0.608236	0
0.561421	0.933335	0.168165	0.406940	0
0.382919	0.168021	0.560239	0.621166	1
0.322495	0.259232	0.615418	0.971430	1
0.526544	0.702825	0.010627	0.196587	1
0.363131	0.263954	0.616120	0.786363	1
0.545299	0.393262	0.360807	0.687717	0
0.562567	0.526287	0.156611	0.853500	1
0.454824	0.580332	0.163366	0.671959	1
0.626146	0.648161	0.287871	0.744152	0
0.565783	0.621912	0.414845	0.831983	0
0.599752	0.845297	0.161708	0.613992	0
0.620990	0.752847	0.219842	0.558144	0
0.359677	0.108708	0.636642	0.648918	1
0.324211	0.631745	0.191863	0.501232	1
0.456278	0.349052	0.323527	0.822577	1
0.376479	0.618349	0.196588	0.563318	1
0.460408	0.410530	0.387602	0.867962	1
0.692484	0.862176	0.073009	0.653973	0
0.788395	0.434841	0.341021	0.877720	0
0.605319	0.555015	0.126754	0.813641	1
0.397342	0.324662	0.515390	0.793182	1
0.728735	0.390710	0.448730	0.852442	0
0.755273	0.749748	0.143658	0.744387	0
0.668498	0.668602	0.020781	0.585304	1
0.373818	0.810453	0.156021	0.610109	0
0.402347	0.456600	0.332643	0.822577	1
0.644809	0.551839	0.409787	0.851266	0
0.867851	0.809678	0.126418	0.711818	0
0.320620	0.165543	0.649635	0.751795	1
0.554143	0.632441	0.412665	0.836098	0
0.766220	0.373288	0.375867	0.765905	0
0.046456	0.756641	0.274396	0.175546	1
0.563684	0.854202	0.123945	0.651027	0
0.479411	0.514595	0.224862	0.736628	1
0.158860	0.765157	0.217258	0.179192	1
0.344735	0.337901	0.501217	0.787421	1
0.439036	0.589548	0.127934	0.668549	1
0.757538	0.348894	0.380330	0.791301	0
0.209073	0.619202	0.257122	0.711818	1
0.376681	0.177233	0.616120	0.766139	1
0.820796	0.316917	0.394874	0.713229	0
0.367515	0.935270	0.309906	0.464433	0
0.561999	0.587067	0.093751	0.758615	1
0.496219	0.273556	0.587736	0.638915	0
0.306536	0.581728	0.519599	0.740978	0
0.368013	0.574139	0.229697	0.675250	1
0.373494	0.483623	0.337037	0.786128	1
0.033519	0.769880	0.264541	0.092183	1
0.451378	0.940456	0.211500	0.136274	0
0.394126	0.921099	0.337403	0.510289	0
0.423700	0.462097	0.353682	0.837392	1
0.349335	0.435848	0.301600	0.818345	1
0.383345	0.289971	0.453529	0.804117	1
0.375520	0.928224	0.364977	0.332742	0
0.461447	0.607973	0.100842	0.683834	1
0.322934	0.451567	0.292446	0.807057	1
0.382760	0.590862	0.562082	0.862318	0
0.570442	0.898644	0.163478	0.412814	0
0.490501	0.448626	0.319689	0.890186	1
0.407265	0.601934	0.208547	0.641743	1
0.730913	0.406194	0.323488	0.797533	0
0.217806	0.204646	0.768566	0.639979	1
0.367869	0.190397	0.622099	0.862789	1
0.882915	0.527603	0.235456	0.884539	0
0.848077	0.890128	0.057617	0.426453	0
0.666732	0.739683	0.250552	0.854559	0
0.339816	0.142935	0.592832	0.606936	1
0.786629	0.416648	0.310608	0.786951	0
0.264089	0.488889	0.336813	0.842565	1
0.580793	0.549129	0.126457	0.816111	1
0.713512	0.858535	0.070649	0.667731	0
0.740721	0.804956	0.211426	0.546269	0
0.555568	0.876811	0.215302	0.625985	0
0.659001	0.608052	0.311198	0.773547	0
0.320973	0.511421	0.282848	0.871964	1
0.904752	0.903292	0.037612	0.411641	0
0.659852	0.769648	0.220359	0.821872	0
0.633494	0.653193	0.054847	0.620812	1
0.822859	0.877275	0.057100	0.489711	0
0.125544	0.791949	0.228996	0.104522	1
0.203160	0.749980	0.234532	0.273012	1
0.499386	0.537979	0.211094	0.771901	1
0.385133	0.514982	0.184924	0.728985	1
0.239708	0.196979	0.760295	0.690419	1
0.737786	0.387611	0.347225	0.758850	0
0.899992	0.869608	0.014836	0.420815	0
0.795564	0.414093	0.330872	0.855734	0
0.447595	0.545489	0.157021	0.759791	1
0.764518	0.564306	0.283331	0.927812	0
0.821063	0.639955	0.263729	0.836334	0
0.670121	0.649167	0.242912	0.803059	0
0.350727	0.274098	0.487669	0.758379	1
0.392243	0.500813	0.297504	0.950972	1
0.863098	0.721022	0.120994	0.731218	0
0.335497	0.486023	0.357559	0.846563	1
0.541657	0.491676	0.545842	0.810467	0
0.741846	0.763455	0.200390	0.856322	0
0.101328	0.819437	0.233352	0.321340	1
0.897403	0.631513	0.178021	0.919583	0
0.639905	0.753621	0.226154	0.781777	0
0.756377	0.625784	0.271962	0.826927	0
0.380921	0.961440	0.342977	0.475018	0
0.274870	0.245451	0.729291	0.691242	1
0.307581	0.302207	0.482650	0.811525	1
0.345384	0.946884	0.339285	0.479600	0
0.870714	0.822299	0.114610	0.683243	0
0.385587	0.555247	0.608073	0.863612	0
0.920523	0.733565	0.123911	0.754970	0
0.481856	0.348894	0.318470	0.863024	1
0.700250	0.897638	0.079467	0.412932	0
0.516580	0.523732	0.207329	0.865494	1
0.883060	0.646769	0.173705	0.869373	0
0.290101	0.581881	0.259485	0.736039	1
0.351578	0.574989	0.229660	0.624694	1
0.399267	0.518002	0.523583	0.731218	0
0.481144	0.307547	0.433412	0.917937	1
0.871666	0.661167	0.166097	0.855734	0
0.819650	0.332636	0.375717	0.724752	0
0.158615	0.328531	0.675956	0.728985	1
0.246587	0.664887	0.212275	0.422225	1
0.817703	0.800387	0.124871	0.689832	0
0.796249	0.549206	0.278088	0.930867	0
0.308721	0.122104	0.616452	0.599534	1
0.763538	0.866049	0.053891	0.417524	0
0.860120	0.575221	0.227704	0.926403	0
0.787869	0.754935	0.122950	0.687832	0
0.674880	0.417034	0.363538	0.769432	0
0.403796	0.638559	0.142844	0.464552	1
0.535583	0.762291	0.213346	0.725928	0
0.662621	0.742856	0.202826	0.574484	0
0.551631	0.663338	0.022147	0.369432	1
0.694012	0.880373	0.090947	0.504878	0
0.516349	0.530003	0.185404	0.816228	1
0.784638	0.746807	0.139669	0.774252	0
0.601295	0.675727	0.018972	0.513462	1
0.545296	0.393262	0.360807	0.687715	0
0.332129	0.650174	0.166692	0.514053	1
0.250525	0.208051	0.662076	0.865258	1
0.663717	0.257915	0.578879	0.769902	0
0.467705	0.635618	0.085192	0.522991	1
0.531232	0.892062	0.176100	0.401884	0
0.481606	0.629268	0.077735	0.524164	1
0.632816	0.663338	0.023473	0.549797	1
0.794265	0.554162	0.260445	0.868318	0
0.840714	0.896246	0.045990	0.374960	0
0.778422	0.377003	0.399785	0.895942	0
0.208713	0.781883	0.224124	0.193768	1
